Customer ID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Churn_Probability,CLV_Estimate,log_Recency,log_Frequency,log_Monetary,Cluster,DBSCAN_Cluster,PC1,PC2
13192,United Kingdom,95,2,911.94,2,3,3,8,233,Potential Loyal,0.6,3503.77,4.564348191467836,1.0986122886681098,6.81667016102037,0,11,-0.37998163730874407,0.4650848242281997
14289,United Kingdom,8,6,911.26,5,1,3,9,513,Loyal Customers,0.05,41576.24,2.19722457733622,1.9459101490553128,6.815925037163848,2,4,1.2661209768182808,-0.6612668975115389
18096,United Kingdom,11,3,911.15,5,2,3,10,523,Loyal Customers,0.05,30233.61,2.4849066497880004,1.3862943611198906,6.8158044502342285,2,10,0.652067495723864,-0.7029938594653022
13689,United Kingdom,63,1,910.0,3,4,3,10,343,Potential Loyal,0.25,5272.22,4.158883083359672,0.6931471805599453,6.814542897259958,0,12,-0.5980412115224591,0.05614687453116245
15511,United Kingdom,11,5,909.23,5,2,3,10,523,Loyal Customers,0.05,30169.9,2.4849066497880004,1.791759469228055,6.813697314828437,2,4,1.018565649169439,-0.545235989532856
13038,United Kingdom,80,3,908.46,2,2,3,7,223,Potential Loyal,0.25,4144.85,4.394449154672439,1.3862943611198906,6.812851016782114,0,10,-0.05801224917794365,0.4715645262891384
14449,United Kingdom,18,4,907.1,4,2,3,9,423,Loyal Customers,0.05,18393.97,2.9444389791664403,1.6094379124341005,6.811354504695783,2,9,0.6816448684560924,-0.3344592113617343
15480,Malta,116,1,905.5,2,4,3,9,243,Potential Loyal,0.6,2849.2,4.762173934797756,0.6931471805599453,6.809591030194905,0,12,-0.8243120447102886,0.4257602931716764
12642,Germany,25,3,905.26,4,2,3,9,423,Potential Loyal,0.05,13216.8,3.258096538021482,1.3862943611198906,6.809326240590764,0,10,0.36201081171054655,-0.22933796794306932
15022,United Kingdom,11,4,905.04,5,2,3,10,523,Loyal Customers,0.05,30030.87,2.4849066497880004,1.6094379124341005,6.809083455178767,2,9,0.8510924544114397,-0.618208244759692
15807,United Kingdom,50,3,903.9,3,2,3,8,323,Potential Loyal,0.25,6598.47,3.9318256327243257,1.3862943611198906,6.807824440357088,0,10,0.11125785050090914,0.1849041520301751
17566,United Kingdom,8,2,901.21,5,3,3,11,533,At Risk,0.05,41117.71,2.19722457733622,1.0986122886681098,6.804847308929716,3,11,0.492809879565433,-0.9965967520403285
16716,United Kingdom,266,2,901.2,1,3,3,7,133,Potential Loyal,0.85,1236.61,5.58724865840025,1.0986122886681098,6.804836224974296,0,11,-0.7652843485656178,1.0905192757926876
17848,United Kingdom,81,9,901.2,2,1,3,6,213,Potential Loyal,0.25,4060.96,4.406719247264253,2.302585092994046,6.804836224974296,0,-1,0.7641015386446467,0.8344378663857148
14625,United Kingdom,196,2,899.63,1,3,3,7,133,Potential Loyal,0.85,1675.33,5.2832037287379885,1.0986122886681098,6.803094518438584,0,11,-0.6532860011868598,0.9026921116555529
17886,United Kingdom,31,3,899.61,4,2,3,9,423,Potential Loyal,0.25,10592.18,3.4657359027997265,1.3862943611198906,6.803072311514464,0,10,0.28194624823662434,-0.10378983033498235
13662,United Kingdom,85,3,897.76,2,2,3,7,223,Potential Loyal,0.25,3855.09,4.454347296253507,1.3862943611198906,6.80101603553803,0,10,-0.08593082286448356,0.5041115110318534
17537,United Kingdom,29,2,897.62,4,3,3,10,433,Potential Loyal,0.05,11297.63,3.4011973816621555,1.0986122886681098,6.80086025323236,0,11,0.044080760655236605,-0.25681130983667577
16361,United Kingdom,9,4,896.66,5,2,3,10,523,Loyal Customers,0.05,36364.54,2.302585092994046,1.6094379124341005,6.799791377454196,2,9,0.9142877112586607,-0.7338571098135639
15079,United Kingdom,212,4,895.61,1,2,3,6,123,Potential Loyal,0.85,1541.97,5.3612921657094255,1.6094379124341005,6.798620984904737,0,9,-0.2214071128576683,1.1488543718715933
15865,United Kingdom,40,3,895.13,3,2,3,8,323,Potential Loyal,0.25,8168.06,3.713572066704308,1.3862943611198906,6.798085491736212,0,10,0.18757319030336778,0.046969694351707315
15211,United Kingdom,60,2,894.41,3,3,3,9,333,Potential Loyal,0.25,5440.99,4.110873864173311,1.0986122886681098,6.797281713937488,0,11,-0.22101117477717122,0.1788025243723353
15066,United Kingdom,53,1,893.59,3,4,3,10,343,Potential Loyal,0.25,6153.97,3.9889840465642745,0.6931471805599453,6.796365512756079,0,12,-0.5437276039181407,-0.05510486076272195
13363,United Kingdom,17,2,892.5,4,3,3,10,433,At Risk,0.05,19162.5,2.8903717578961645,1.0986122886681098,6.795146334599483,3,11,0.230908956476005,-0.5733995309693324
13515,United Kingdom,72,4,891.12,2,2,3,7,223,Potential Loyal,0.25,4517.48,4.290459441148391,1.6094379124341005,6.793600652679757,0,9,0.1735815670934254,0.4877430007362004
15255,United Kingdom,66,1,890.85,3,4,3,10,343,Potential Loyal,0.25,4926.67,4.204692619390966,0.6931471805599453,6.793297957004312,0,12,-0.6252549751562925,0.07657704839748428
14240,United Kingdom,30,2,890.34,4,3,3,10,433,Potential Loyal,0.05,10832.47,3.4339872044851463,1.0986122886681098,6.792725948397371,0,11,0.02800153099841032,-0.2395999601486455
17027,United Kingdom,78,6,890.29,2,1,3,6,213,Potential Loyal,0.25,4166.1,4.3694478524670215,1.9459101490553128,6.792669851506807,0,4,0.4487967151434414,0.6675868452191377
14344,United Kingdom,127,8,889.93,2,1,3,6,213,Potential Loyal,0.6,2557.67,4.852030263919617,2.19722457733622,6.792265860972646,0,-1,0.4972987950007283,1.0628072307213094
17007,United Kingdom,50,6,889.93,3,1,3,7,313,Potential Loyal,0.25,6496.49,3.9318256327243257,1.9459101490553128,6.792265860972646,0,4,0.6110106879771651,0.3980102308210534
17829,United Arab Emirates,298,1,889.24,1,4,3,8,143,Lost / Inactive,0.85,1089.17,5.700443573390687,0.6931471805599453,6.791491089295024,4,12,-1.1812192622239501,0.9967978573434038
12599,France,29,7,888.58,4,1,3,8,413,Loyal Customers,0.05,11183.85,3.4011973816621555,2.079441541679836,6.790749441229205,2,4,0.9282378626308206,0.12297414677841075
16347,United Kingdom,11,2,887.65,5,3,3,11,533,At Risk,0.05,29453.84,2.4849066497880004,1.0986122886681098,6.789703457206,3,11,0.3787665796456706,-0.825021772596167
15822,United Kingdom,3,2,885.47,5,3,3,11,533,At Risk,0.05,107732.18,1.3862943611198906,1.0986122886681098,6.787247283994098,3,11,0.7852973507922154,-1.5022978738378454
17704,United Kingdom,168,2,885.19,2,3,3,8,233,Potential Loyal,0.6,1923.18,5.1298987149230735,1.0986122886681098,6.786931374567216,0,11,-0.6041623718670569,0.8023937167386711
17109,United Kingdom,29,6,885.04,4,1,3,8,413,Loyal Customers,0.05,11139.3,3.4011973816621555,1.9459101490553128,6.78676209631286,2,4,0.8052889645576305,0.06930711165850274
14623,United Kingdom,32,5,884.57,4,2,3,9,423,Loyal Customers,0.25,10089.63,3.49650756146648,1.791759469228055,6.786231505481892,2,4,0.6299416063534595,0.06752227873820635
15799,United Kingdom,75,3,884.14,2,2,3,7,223,Potential Loyal,0.25,4302.81,4.330733340286331,1.3862943611198906,6.785745824587275,0,10,-0.04739672862840628,0.42241957833269095
14597,United Kingdom,11,2,883.15,5,3,3,11,533,At Risk,0.05,29304.52,2.4849066497880004,1.0986122886681098,6.784626731500986,3,11,0.37632602713272617,-0.826879261164151
18236,United Kingdom,29,6,882.24,4,1,3,8,413,Loyal Customers,0.05,11104.06,3.4011973816621555,1.9459101490553128,6.783596964352348,2,4,0.8037673793452564,0.06814904309730281
16900,United Kingdom,16,3,882.16,4,2,3,9,423,Loyal Customers,0.05,20124.27,2.833213344056216,1.3862943611198906,6.783506384642142,2,10,0.5072788806488803,-0.5003708444017446
13037,United Kingdom,138,3,881.07,2,2,3,7,223,Potential Loyal,0.6,2330.37,4.934473933130692,1.3862943611198906,6.782271417936915,0,10,-0.2731242027816176,0.7928504650580391
15076,United Kingdom,172,1,880.85,2,4,3,9,243,Potential Loyal,0.6,1869.25,5.153291594497779,0.6931471805599453,6.782021973516374,0,12,-0.9827150592710806,0.6564707975678981
13350,United Kingdom,16,2,879.12,4,3,3,10,433,At Risk,0.05,20054.92,2.833213344056216,1.0986122886681098,6.7800582618119405,3,11,0.24486795991406227,-0.6141104532455959
15653,United Kingdom,92,2,877.44,2,3,3,8,233,Potential Loyal,0.6,3481.15,4.532599493153256,1.0986122886681098,6.7781476070590925,0,11,-0.3867183032781696,0.4314434986623284
14770,United Kingdom,232,2,876.42,1,3,3,7,133,Potential Loyal,0.85,1378.85,5.4510384535657,1.0986122886681098,6.7769857830927895,0,11,-0.7281233364398052,0.9964693752078081
15100,United Kingdom,333,3,876.0,1,2,3,6,123,Potential Loyal,0.85,960.18,5.811140992976701,1.3862943611198906,6.776506992372183,0,10,-0.6012396808086572,1.3304748187303252
13566,United Kingdom,40,2,874.71,3,3,3,9,333,Potential Loyal,0.25,7981.73,3.713572066704308,1.0986122886681098,6.775034985898857,0,11,-0.08426125415276463,-0.07394209681136386
16513,United Kingdom,4,4,874.59,5,2,3,10,523,Loyal Customers,0.05,79806.34,1.6094379124341005,1.6094379124341005,6.774897944843427,2,9,1.1595579413188597,-1.1697118426633892
13294,United Kingdom,189,2,873.74,1,3,3,7,133,Potential Loyal,0.85,1687.38,5.247024072160486,1.0986122886681098,6.773926699344786,0,11,-0.6538811367684875,0.8697455391685533
12847,United Kingdom,22,1,871.54,4,4,3,11,443,At Risk,0.05,14459.64,3.1354942159291497,0.6931471805599453,6.771408498297926,3,12,-0.23898237186631013,-0.589700257718321
15208,United Kingdom,1,5,870.12,5,2,3,10,523,Loyal Customers,0.05,317593.8,0.6931471805599453,1.791759469228055,6.769779740037806,2,13,1.6624018713732118,-1.6644287648717078
13200,United Kingdom,19,4,870.09,4,2,3,9,423,Loyal Customers,0.05,16714.89,2.995732273553991,1.6094379124341005,6.769745301020691,2,9,0.6426062144393558,-0.31810381948989414
13979,United Kingdom,73,1,869.87,2,4,3,9,243,Potential Loyal,0.25,4349.35,4.30406509320417,0.6931471805599453,6.769492711981713,0,12,-0.6735775746997383,0.1290472902288134
13376,United Kingdom,99,3,869.76,2,2,3,7,223,Potential Loyal,0.6,3206.69,4.605170185988092,1.3862943611198906,6.769366393532736,0,10,-0.1571185102545576,0.5853878540041776
13203,United Kingdom,9,4,869.46,5,2,3,10,523,Loyal Customers,0.05,35261.43,2.302585092994046,1.6094379124341005,6.769021807549381,2,9,0.8994957458232917,-0.745115178037248
17649,United Kingdom,138,1,868.49,2,4,3,9,243,Potential Loyal,0.6,2297.09,4.934473933130692,0.6931471805599453,6.767906832865638,0,12,-0.9082941576578586,0.5165878709005449
14912,Italy,16,2,867.85,4,3,3,10,433,At Risk,0.05,19797.83,2.833213344056216,1.0986122886681098,6.767170498168263,3,11,0.23867237918458822,-0.6188258692491369
14715,United Kingdom,24,4,867.38,4,2,3,9,423,Loyal Customers,0.05,13191.4,3.218875824868201,1.6094379124341005,6.766629406877568,2,9,0.5582963730244569,-0.18186213851363606
16121,United Kingdom,57,2,867.11,3,3,3,9,333,Potential Loyal,0.25,5552.55,4.060443010546419,1.0986122886681098,6.7663184347416205,0,11,-0.21718061485048898,0.1364250561794895
14332,United Kingdom,22,3,866.31,4,2,3,9,423,Potential Loyal,0.05,14372.87,3.1354942159291497,1.3862943611198906,6.7653964676596825,0,10,0.38639185963136513,-0.32089312460676345
16567,United Kingdom,194,2,865.6,1,3,3,7,133,Potential Loyal,0.85,1628.58,5.272999558563747,1.0986122886681098,6.764577509305809,0,11,-0.6680154998490813,0.882317032533472
13846,United Kingdom,24,3,865.06,4,2,3,9,423,Potential Loyal,0.05,13156.12,3.218875824868201,1.3862943611198906,6.763954190227071,0,10,0.35475433986337007,-0.2700856690808295
16221,United Kingdom,36,3,864.86,3,2,3,8,323,Potential Loyal,0.25,8768.72,3.610917912644224,1.3862943611198906,6.763723232676042,0,10,0.20915059835699895,-0.028803475657731222
14931,Channel Islands,4,4,864.68,5,2,3,10,523,Loyal Customers,0.05,78902.05,1.6094379124341005,1.6094379124341005,6.763515325263393,2,9,1.1540859338805805,-1.1738765517637328
12815,Poland,147,2,863.46,2,3,3,8,233,Potential Loyal,0.6,2143.97,4.997212273764115,1.0986122886681098,6.762105034532924,0,11,-0.5668552941136252,0.71161974307455
16266,United Kingdom,73,7,861.89,2,1,3,6,213,Potential Loyal,0.25,4309.45,4.30406509320417,2.079441541679836,6.760287220618741,0,4,0.5785258694951169,0.6676928237877322
12794,Portugal,53,2,860.41,3,3,3,9,333,Potential Loyal,0.25,5925.47,3.9889840465642745,1.0986122886681098,6.758570581561217,0,11,-0.19438577223492562,0.08959544479722416
13339,United Kingdom,200,1,860.12,1,4,3,8,143,Lost / Inactive,0.85,1569.72,5.303304908059076,0.6931471805599453,6.758233867538541,4,12,-1.049822996429211,0.7401251164458976
14577,United Kingdom,12,4,859.71,5,2,3,10,523,Loyal Customers,0.05,26149.51,2.5649493574615367,1.6094379124341005,6.757757630038034,2,9,0.7967133547222518,-0.5877079860666795
17064,United Kingdom,58,3,859.35,3,3,3,9,333,Potential Loyal,0.25,5407.98,4.07753744390572,1.3862943611198906,6.757339283199166,0,10,0.032912096604537984,0.2561421831904974
14553,United Kingdom,19,5,859.27,4,2,3,9,423,Loyal Customers,0.05,16507.03,2.995732273553991,1.791759469228055,6.757246293462842,2,4,0.8018526793140079,-0.2513928746135464
16235,United Kingdom,40,4,857.31,3,2,3,8,323,Potential Loyal,0.25,7822.95,3.713572066704308,1.6094379124341005,6.754965339594203,0,9,0.36909985196676215,0.11843746954793834
16163,United Kingdom,232,2,856.6,1,3,3,7,133,Potential Loyal,0.85,1347.67,5.4510384535657,1.0986122886681098,6.754137790316538,0,11,-0.739107133758369,0.988109678850498
16037,United Kingdom,269,3,855.02,1,3,3,7,133,Potential Loyal,0.85,1160.16,5.598421958998375,1.3862943611198906,6.752293740354778,0,10,-0.5339365727106807,1.1906518759820046
12878,United Kingdom,236,2,854.99,1,3,3,7,133,Potential Loyal,0.85,1322.34,5.468060141135132,1.0986122886681098,6.752258693830513,0,11,-0.7463274826845937,0.9979018108777128
13991,United Kingdom,12,6,854.97,5,1,3,9,513,Loyal Customers,0.05,26005.34,2.5649493574615367,1.9459101490553128,6.752235328798619,2,4,1.099035001412824,-0.458174515646951
17560,United Kingdom,94,4,854.95,2,2,3,7,223,Potential Loyal,0.6,3319.75,4.553876891600541,1.6094379124341005,6.752211963220788,0,9,0.05592645842506838,0.6347765503738231
16877,United Kingdom,12,6,853.72,5,1,3,9,513,Loyal Customers,0.05,25967.32,2.5649493574615367,1.9459101490553128,6.750773929921596,2,4,1.098332457901716,-0.45870921692195865
14193,United Kingdom,67,2,853.39,3,3,3,9,333,Potential Loyal,0.25,4649.06,4.219507705176107,1.0986122886681098,6.750387764017586,0,11,-0.2838703226312992,0.22852689943868906
16070,United Kingdom,22,2,852.15,4,3,3,10,433,At Risk,0.05,14137.94,3.1354942159291497,1.0986122886681098,6.748935381973274,3,11,0.11772517070166479,-0.4393939577407378
16020,United Kingdom,16,3,851.01,4,3,3,10,433,Loyal Customers,0.05,19413.67,2.833213344056216,1.3862943611198906,6.747598263849638,2,10,0.49001664125928646,-0.5135090219881343
14657,United Kingdom,17,4,848.22,4,2,3,9,423,Loyal Customers,0.05,18211.78,2.8903717578961645,1.6094379124341005,6.744318281129723,2,9,0.6694834634639645,-0.3922739485749611
16924,United Kingdom,21,3,846.75,4,3,3,10,433,Potential Loyal,0.05,14717.32,3.091042453358316,1.3862943611198906,6.742585781005748,0,10,0.3919227139647864,-0.3566065775826802
16222,United Kingdom,318,1,846.72,1,4,3,8,143,Lost / Inactive,0.85,971.86,5.765191102784844,0.6931471805599453,6.742550392588373,4,12,-1.2287754799905712,1.0187540843940257
16751,United Kingdom,30,1,846.72,4,4,3,11,443,At Risk,0.05,10301.76,3.4339872044851463,0.6931471805599453,6.742550392588373,3,12,-0.3636306676648784,-0.4164871876390534
15965,United Kingdom,17,4,845.64,4,2,3,9,423,Loyal Customers,0.05,18156.39,2.8903717578961645,1.6094379124341005,6.741275574785469,2,9,0.6680207323561389,-0.3933872236618152
14803,United Kingdom,162,3,845.55,2,3,3,8,233,Potential Loyal,0.6,1905.1,5.093750200806762,1.3862943611198906,6.741169266574241,0,10,-0.3519932044527824,0.875872744997832
13221,United Kingdom,240,2,844.86,1,3,3,7,133,Potential Loyal,0.85,1284.89,5.484796933490655,1.0986122886681098,6.740353861278561,0,11,-0.7582618106855723,1.003850294577646
17624,United Kingdom,14,2,843.48,4,3,3,10,433,At Risk,0.05,21990.73,2.70805020110221,1.0986122886681098,6.73872105331496,3,11,0.27144569973094074,-0.7062936426392673
15164,United Kingdom,68,3,843.05,3,3,3,9,333,Potential Loyal,0.25,4525.19,4.23410650459726,1.3862943611198906,6.738211734547398,0,10,-0.03438829046901946,0.3455378674363849
17929,United Kingdom,11,4,843.0,5,2,3,10,523,Loyal Customers,0.05,27972.27,2.4849066497880004,1.6094379124341005,6.738152494595957,2,9,0.8169935599360175,-0.6441606905001751
13929,United Kingdom,169,2,842.65,2,3,3,8,233,Potential Loyal,0.6,1819.92,5.135798437050262,1.0986122886681098,6.737737716644347,0,11,-0.630000890631273,0.7880268385213025
16108,United Kingdom,84,1,842.5,2,4,3,9,243,Potential Loyal,0.25,3660.86,4.442651256490317,0.6931471805599453,6.737559901986023,0,12,-0.7403601573077391,0.20268629933080645
16560,United Kingdom,26,2,841.41,4,3,3,10,433,At Risk,0.05,11812.1,3.295836866004329,1.0986122886681098,6.736266831594512,3,11,0.05212940522876573,-0.3453117667198437
14862,United Kingdom,25,2,841.2,4,3,3,10,433,At Risk,0.05,12281.52,3.258096538021482,1.0986122886681098,6.736017515727827,3,11,0.06601555379587892,-0.3686383963325032
12541,Spain,29,3,841.18,4,3,3,10,433,Potential Loyal,0.05,10587.27,3.4011973816621555,1.3862943611198906,6.73599376811743,0,10,0.27365055547958117,-0.1680668672983555
17076,United Kingdom,36,3,841.08,3,3,3,9,333,Potential Loyal,0.25,8527.62,3.610917912644224,1.3862943611198906,6.735875021605469,0,10,0.19576302820678027,-0.03899266780796019
13940,United Kingdom,17,4,839.14,4,2,3,9,423,Loyal Customers,0.05,18016.83,2.8903717578961645,1.6094379124341005,6.73356854461668,2,9,0.6643157041669658,-0.39620709640331364
17115,United Kingdom,8,3,837.5,5,3,3,11,533,Loyal Customers,0.05,38210.94,2.19722457733622,1.3862943611198906,6.731614581263264,2,10,0.7183577406731588,-0.9109133769693888
16554,United Kingdom,42,3,837.1,3,3,3,9,333,Potential Loyal,0.25,7274.8,3.7612001156935615,1.3862943611198906,6.73113742510486,0,10,0.13771352170198484,0.05179745806329391
15832,United Kingdom,254,1,836.79,1,4,3,8,143,Lost / Inactive,0.85,1202.47,5.541263545158426,0.6931471805599453,6.730767472418783,4,12,-1.1513370423602542,0.876578492335111
16747,United Kingdom,37,2,836.06,3,3,3,9,333,Potential Loyal,0.25,8247.62,3.6375861597263857,1.0986122886681098,6.729895752508072,0,11,-0.0777616869333416,-0.13723966703053914
17169,United Kingdom,57,2,835.78,3,3,3,9,333,Potential Loyal,0.25,5351.92,4.060443010546419,1.0986122886681098,6.729561192451421,0,11,-0.23485105545586812,0.12297619931546207
13835,United Kingdom,25,4,834.57,4,2,3,9,423,Loyal Customers,0.05,12184.72,3.258096538021482,1.6094379124341005,6.728114126692287,2,9,0.5252253883038508,-0.17180740101965092
17075,United Kingdom,17,4,834.12,4,2,3,9,423,Loyal Customers,0.05,17909.05,2.8903717578961645,1.6094379124341005,6.727575427100043,2,9,0.6614346113395255,-0.39839987732561993
16644,United Kingdom,177,2,833.78,2,3,3,8,233,Potential Loyal,0.6,1719.38,5.181783550292085,1.0986122886681098,6.72716821708184,0,11,-0.6521477708057748,0.812471073415109
17759,United Kingdom,17,3,833.74,4,3,3,10,433,Loyal Customers,0.05,17900.89,2.8903717578961645,1.3862943611198906,6.727120299117386,2,10,0.45895984934731554,-0.48581111478106404
15862,United Kingdom,8,4,832.88,5,2,3,10,523,Loyal Customers,0.05,38000.15,2.19722457733622,1.6094379124341005,6.726089507114236,2,9,0.9179576186971478,-0.8256901949140754
12545,Spain,75,2,832.39,2,3,3,8,233,Potential Loyal,0.25,4050.96,4.330733340286331,1.0986122886681098,6.725501719876287,0,11,-0.3371113849515774,0.28789927476925053
12717,Greece,151,2,830.98,2,3,3,8,233,Potential Loyal,0.6,2008.66,5.0238805208462765,1.0986122886681098,6.723808402070742,0,11,-0.5951627586681052,0.714026362710198
14644,United Kingdom,67,2,830.76,3,3,3,9,333,Potential Loyal,0.25,4525.78,4.219507705176107,1.0986122886681098,6.723543937669715,0,11,-0.29677505132003573,0.21870519476930494
13681,United Kingdom,17,4,827.83,4,2,3,9,423,Loyal Customers,0.05,17774.0,2.8903717578961645,1.6094379124341005,6.720015067761323,2,9,0.6578000927432867,-0.40116608567673373
13810,Germany,28,2,827.51,4,3,3,10,433,At Risk,0.05,10787.18,3.367295829986474,1.0986122886681098,6.7196289067998105,3,11,0.017611500313722838,-0.30740450144058246
16494,United Kingdom,296,1,826.53,1,4,3,8,143,Lost / Inactive,0.85,1019.2,5.6937321388027,0.6931471805599453,6.7184453603705006,4,12,-1.2138440825804773,0.965939656255449
17921,United Kingdom,64,4,826.52,3,2,3,8,323,Potential Loyal,0.25,4713.75,4.174387269895637,1.6094379124341005,6.718433276143438,0,9,0.18052221291719808,0.3887789172525947
16869,United Kingdom,22,4,825.42,4,2,3,9,423,Loyal Customers,0.05,13694.47,3.1354942159291497,1.6094379124341005,6.717103118867857,2,9,0.5654315919593426,-0.2513181350750163
12550,Spain,79,1,824.83,2,4,3,9,243,Potential Loyal,0.25,3810.92,4.382026634673881,0.6931471805599453,6.716388941200945,0,12,-0.7280390404930203,0.15761572676117414
16284,United Kingdom,31,2,823.97,4,3,3,10,433,Potential Loyal,0.25,9701.58,3.4657359027997265,1.0986122886681098,6.715347022037144,0,11,-0.020979536368289538,-0.2483650372956461
15525,United Kingdom,2,3,823.42,5,3,3,11,533,Loyal Customers,0.05,150274.15,1.0986122886681098,1.3862943611198906,6.7146801087899615,2,10,1.1179283072117074,-1.5934868444515435
16164,United Kingdom,17,3,822.48,4,3,3,10,433,Loyal Customers,0.05,17659.13,2.8903717578961645,1.3862943611198906,6.713539262741108,2,10,0.4524309891365345,-0.4907801876197632
13893,United Kingdom,297,1,821.1,1,4,3,8,143,Lost / Inactive,0.85,1009.1,5.697093486505405,0.6931471805599453,6.711862042158088,4,12,-1.2182563513647573,0.9656003958561622
13220,United Kingdom,78,4,819.29,2,2,3,7,223,Potential Loyal,0.25,3833.86,4.3694478524670215,1.6094379124341005,6.7096579362724444,0,9,0.10391369778767094,0.5056601937352753
17764,United Kingdom,50,2,818.82,3,3,3,9,333,Potential Loyal,0.25,5977.39,3.9318256327243257,1.0986122886681098,6.7090848039668485,0,11,-0.19696290050532458,0.036298980745389835
16092,United Kingdom,114,3,817.86,2,3,3,8,233,Potential Loyal,0.6,2618.59,4.74493212836325,1.3862943611198906,6.707913129070193,0,10,-0.23852891585980054,0.6489497115643399
16943,United Kingdom,211,3,816.73,1,3,3,7,133,Potential Loyal,0.85,1412.83,5.356586274672012,1.3862943611198906,6.706532208766916,0,10,-0.46618681948817403,1.025018669753007
15649,United Kingdom,336,2,816.0,1,3,3,7,133,Potential Loyal,0.85,886.43,5.820082930352362,1.0986122886681098,6.705639094860003,0,11,-0.8993800384444506,1.197572688292745
15399,United Kingdom,1,3,815.77,5,3,3,11,533,Loyal Customers,0.05,297756.05,0.6931471805599453,1.3862943611198906,6.705357537478585,2,15,1.2639208312424894,-1.846528600844096
14499,United Kingdom,26,3,815.32,4,3,3,10,433,Potential Loyal,0.05,11445.84,3.295836866004329,1.3862943611198906,6.704806434953446,0,10,0.2977586284937704,-0.24434459814769827
13280,United Kingdom,122,3,814.86,2,3,3,8,233,Potential Loyal,0.6,2437.9,4.812184355372417,1.3862943611198906,6.704242771617076,0,10,-0.2652516923963598,0.6890116498337969
16460,United Kingdom,28,3,814.72,4,3,3,10,433,Potential Loyal,0.05,10620.46,3.367295829986474,1.3862943611198906,6.704071158824147,0,10,0.27088566077210124,-0.20061882113212715
12510,Spain,142,2,814.57,2,3,3,8,233,Potential Loyal,0.6,2093.79,4.962844630259907,1.0986122886681098,6.703887255287163,0,11,-0.5820881862733045,0.6691598721701913
18064,United Kingdom,133,2,814.0,2,3,3,8,233,Potential Loyal,0.6,2233.91,4.897839799950911,1.0986122886681098,6.703188113240863,0,11,-0.5583000175665856,0.6288828516000087
16600,United Kingdom,4,6,813.52,5,1,3,9,513,Loyal Customers,0.05,74233.7,1.6094379124341005,1.9459101490553128,6.702598982682314,2,-1,1.4297778048743832,-1.0646108295946046
16621,United Kingdom,51,4,813.48,3,2,3,8,323,Potential Loyal,0.25,5821.96,3.951243718581428,1.6094379124341005,6.70254987279894,0,9,0.2556984540704567,0.2455857128075532
14421,United Kingdom,57,2,813.11,3,3,3,9,333,Potential Loyal,0.25,5206.76,4.060443010546419,1.0986122886681098,6.702095492007746,0,11,-0.2480547399037767,0.11292696137152244
15644,United Kingdom,166,4,813.0,2,2,3,7,223,Potential Loyal,0.6,1787.62,5.117993812416755,1.6094379124341005,6.70196036600254,0,9,-0.1775834415570819,0.9636975310052239
17980,United Kingdom,165,3,811.45,2,3,3,8,233,Potential Loyal,0.6,1795.03,5.111987788356544,1.3862943611198906,6.700054373848785,0,10,-0.3785267568544742,0.8720577463358796
16276,United Kingdom,176,1,810.6,2,4,3,9,243,Lost / Inactive,0.6,1681.07,5.176149732573829,0.6931471805599453,6.69900760795166,4,12,-1.0311058509315325,0.6401701988295163
16624,United Kingdom,80,2,810.57,2,3,3,8,233,Potential Loyal,0.25,3698.23,4.394449154672439,1.0986122886681098,6.698970643246788,0,11,-0.37351166092623345,0.31741961388143347
16891,United Kingdom,1,5,809.7,5,2,3,10,523,Loyal Customers,0.05,295540.5,0.6931471805599453,1.791759469228055,6.697898071993661,2,13,1.6278459398982237,-1.6907290584857093
13637,United Kingdom,52,3,809.25,3,3,3,9,333,Potential Loyal,0.25,5680.31,3.970291913552122,1.3862943611198906,6.697342842021657,0,10,0.043870221334561796,0.16816314608019536
17114,United Kingdom,5,8,808.62,5,1,3,9,513,Loyal Customers,0.05,59029.26,1.791759469228055,2.19722457733622,6.696565001785386,2,-1,1.587004676392834,-0.8563105423486277
15533,United Kingdom,19,3,807.57,4,3,3,10,433,At Risk,0.05,15513.84,2.995732273553991,1.3862943611198906,6.695267255355902,3,10,0.40454615037219255,-0.4325987977957806
15952,United Kingdom,33,4,806.57,3,2,3,8,323,Potential Loyal,0.25,8921.15,3.5263605246161616,1.6094379124341005,6.694029738646186,0,9,0.40928308016696885,-0.019117486348803208
13707,United Kingdom,267,2,806.41,1,3,3,7,133,Potential Loyal,0.85,1102.4,5.5909869805108565,1.0986122886681098,6.693831593776871,0,11,-0.820035349635689,1.0522061029143954
12434,Australia,84,2,806.14,2,3,3,8,233,Potential Loyal,0.25,3502.87,4.442651256490317,1.0986122886681098,6.6934971352559,0,11,-0.3940314846280122,0.3450933092649416
16367,United Kingdom,37,2,804.49,3,3,3,9,333,Potential Loyal,0.25,7936.19,3.6375861597263857,1.0986122886681098,6.69145078789068,0,11,-0.096243472331825,-0.15130603311425805
18248,United Kingdom,122,2,804.02,2,3,3,8,233,Potential Loyal,0.6,2405.47,4.812184355372417,1.0986122886681098,6.690867121830435,0,11,-0.5324351086861239,0.5716397258125221
